resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,device_watts,kilojoules,average_cadence,max_watts,weighted_average_watts,average_temp
2,Chicago Marathon,45278.1,14531,14728,49.0,Run,Run,1.0,1221599720,2017-10-08T13:04:30Z,2017-10-08T08:04:30Z,(GMT-06:00) America/Chicago,-18000.0,,,República Federativa do Brasil,49,17,1,227,0,False,False,False,False,everyone,False,g1757820,"[41.880715, -87.620855]","[41.86958, -87.620458]",3.074,21.6,True,160.2,178.0,False,True,201.4,189.6,1327748847.0,1327748847,garmin_push_2069715778,False,49,3,False,6122940,1,a1221599720,myr~FjmxuOcYs@{BdBmMG_XuBYxAnANqCbApBjEcAhR~@hMlG~B~KyBhNjBbn@aCC`LjAtGsCvCiPTgDnBePYqB_ByOrC_DmBeDfB_lAe@qLjCas@D{DmHmQ~L}ThIi`@vAyAqM_^`SsJ~KyLlC{g@Iej@tV`FhVl\eP~n@u@vLjBpMeEtIiIxf@sV|A~B``AwAbAgVjIw@h~Aa@vNcB~M|A|AdQ_A{@xCzB|Em@GqCzAkBiAUDaBbC|@r@i@iBiAbDDkDK`J@dF_DcBQoD|AbC`Db[[jDdCyBrGtBjE`LdCuGvDbAAkOZnCbEUjHrDhDbAhHwElE~DlH`@dM|@ffDrMSVeYuGgJw@woCrr@UhAtvBhx@b@vLaBm@avBnbAiCiM_`@qNmX}CkLP_PzoBmBLq]hSe@~@}GKyHiAc@{}EdEyA{DYgPwJS,2,,,,90.5,,,24.0
2,Último longão #chicagomarathon,15007.6,4690,5256,103.0,Run,Run,0.0,1208587027,2017-09-30T09:35:01Z,2017-09-30T06:35:01Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,4,10,0,5,0,False,False,False,False,everyone,False,g1757820,"[-15.839146, -48.018573]","[-15.840106, -48.024208]",3.2,7.8,False,,,False,False,1232.8,1141.2,1314560999.0,1314560999,garmin_push_2020963140,False,3,0,False,6122940,1,a1208587027,tqt_BbsadHfO|b@VnS_TVq@fIt@hHkAbG_\fd@uL`Hz@pm@pArItEvA[hCaOnGkBpBm@jEgH`Dwk@hTsStDkWpCkZ^sWaBoZaGxAu@fm@|Hbd@w@fj@eJrk@kU|GiNfBiU}Dkl@vSqFf\oc@pAqGEgShKwA^wJ}@wF,2,,,,90.6,,,
2,Corrida ao entardecer,9009.8,2994,3325,123.8,Run,Run,,1729355441,2017-09-28T21:54:45Z,2017-09-28T18:54:45Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,3,0,0,2,0,False,False,False,False,everyone,False,g1757820,"[-15.841731, -48.019492]","[-15.83632, -48.024732]",3.009,4.9,False,,,False,False,1178.5,1111.0,1855829471.0,1855829471,garmin_push_2882274247,False,2,0,False,6122940,1,a1729355441,zau_BzxadHkFgI{M|F`B|GyHnDxCrO@hCiCn@_Do@vCmB_HsE}[cElNzI|QvCaLxJTdb@yBjEvC~@eBdDcRqPi@sFr@cEtD_EqDsJKuNcGeCkH{KzHuBbEmEtKtBbEjFdKfA`FbE}AtAvBrEi@tAsSeCzSzBgDf@}IlI|JiJ,2,,,,82.5,,,
2,Corrida matinal,9002.9,3017,3324,115.0,Run,Run,,1208586297,2017-09-28T09:35:00Z,2017-09-28T06:35:00Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,6,0,3,0,False,False,False,False,everyone,False,g1757820,"[-15.836626, -48.024843]","[-15.836985, -48.024702]",2.984,4.0,False,,,False,False,1171.4,1101.8,1314560255.0,1314560255,garmin_push_2020962290,False,0,0,False,6122940,1,a1208586297,|at_BhzbdHcO`KwMaAsBoB@_KgGoCwGyJ`IoBfEeEvKjClFdFrHn@pFnDeB`C`ClFiE|@eJxIf@nb@{BxDxCbA{BnDeU{Uv@mAgBDvDfE_@aFjL}B_JqOo@gRwGmCyGaKzHeBvEoEjKhCfGtFfNlCl@~@eBvBLxAtBjCwHcG}QeCxP~BnHvDL|B,2,,,,89.7,,,
2,Pedalada matinal,29215.8,3644,3644,269.0,Ride,Ride,,1205399924,2017-09-28T08:08:05Z,2017-09-28T05:08:05Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,9,0,4,0,False,False,False,False,everyone,False,b3315084,"[-15.826713, -48.008436]","[-15.826914, -48.008327]",8.018,13.9,False,,,False,False,1108.0,1056.4,1311326014.0,1311326014,garmin_push_2010520782,False,0,0,False,6122940,1,a1205399924,~cr_Bvs_dHwPfH~_Cmv@nXwLlaBwaBhE]pCnBtMjr@zi@mJwh@|GuNys@oAeB_CHCrA|EfDdMbq@xi@qJuh@hHmNos@sAmBwB@WlAbFnDfMdq@zi@mJoc@vHyDa@oMyq@gA_CwCIEjAtEvCdMpq@`j@gJwh@`HwNst@gDqAcIjEu{Ar}Am\rNtA^bW}Kzh@}h@sk@|h@gbCby@,2,141.6,False,515.9,,,,
2,Corrida ao entardecer,9395.0,3165,3342,111.0,Run,Run,,1729355439,2017-09-26T22:12:12Z,2017-09-26T19:12:12Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,2,0,0,4,0,False,False,False,False,everyone,False,g1757820,"[-15.836586, -48.024657]","[-15.835967, -48.025056]",2.968,5.0,False,,,False,False,1155.0,1116.5,1855829451.0,1855829451,garmin_push_2882274218,False,1,0,False,6122940,1,a1729355439,tat_BbybdH~@L^eCgJqIuHuBc@lDuNqAjNvIbUhCqDt@gKbJsOGpCjJwDlDK`DpCmArCl@^iAcG{K]aEpO@~QoMaCeBk@pEcLzJ}Ng@_@bBvChHoDpD_AbEbEqBbCt@n@cBqFqJs@gF~PIrP{LgCqB_@xEcKpJuPBlCjJwDjDSbCbH?l@eC_EsFgB}GtAaAfMt@nJ_I,2,,,,82.2,,,
2,Corrida matinal,8005.5,2608,3142,86.0,Run,Run,,1202260190,2017-09-26T09:36:05Z,2017-09-26T06:36:05Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,11,0,4,0,False,False,False,False,everyone,False,g1757820,"[-15.836611, -48.024849]","[-15.836318, -48.024834]",3.07,4.4,False,,,False,False,1149.4,1106.6,1308160609.0,1308160609,garmin_push_2000956902,False,0,0,False,6122940,1,a1202260190,zat_BhzbdHrA_@@eBuG}Dq[cEhMvIrUvC}Dt@aKvIaOWY~AnE~I_FbBPdCbGPzAmAsGiIaAaHzONhQ{LsByBs@~DkCYuUgH|XvHlEaAoHqFi`@yFm@eFyD`ArBjCvF`AhMlI|UrDoCXgJbIdKmI,2,,,,91.4,,,
2,Pedalada matinal,23622.3,3315,3566,204.0,Ride,Ride,,1202188034,2017-09-26T08:10:36Z,2017-09-26T05:10:36Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,10,0,3,0,False,False,False,False,everyone,False,b3315084,"[-15.826634, -48.00852]","[-15.826792, -48.008412]",7.126,12.9,False,,,False,False,1106.6,1057.0,1308087889.0,1308087889,garmin_push_2000651786,False,0,0,False,6122940,1,a1202188034,ncr_Bft_dHePvGd`Ckv@nWiLrg@me@vu@gy@bDqBlH\w@sBmBSm@lAvEp@oAwBqCAkHnE{zAx|Ag\tNlBGYkAsAlApBEGgAeBp@~Ap@jYuMfaBuaBhHtAdLdo@zC`CmCaFkLgp@aDoA}GhDe|Az}Aa]lOfA`@rX}Lvg@wg@iAKoh@nh@{cChz@,2,116.5,False,386.2,,,,
2,Natação matinal,1150.0,1893,2109,0.0,Swim,Swim,,1201189654,2017-09-25T15:40:22Z,2017-09-25T08:40:22Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,República Federativa do Brasil,0,10,0,1,0,True,False,False,False,everyone,False,,[],[],0.608,1.0,False,,,False,False,,,1307084587.0,1307084587,garmin_push_1998094157,False,0,0,False,6122940,1,a1201189654,,2,,,,23.6,,,
2,Pedal de domingo,43267.9,5339,6338,275.0,Ride,Ride,10.0,1199260842,2017-09-24T10:16:11Z,2017-09-24T07:16:11Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,20,6,0,3,0,False,False,False,False,everyone,False,b3315084,"[-15.83896, -48.018436]","[-15.835232, -48.017506]",8.104,15.5,False,,,False,False,1146.0,1053.8,1305123944.0,1305123944,garmin_push_1995683770,False,8,0,False,6122940,1,a1199260842,npt_BfradH_Jo\S{PvB_M_NiFkCwNmhBjm@se@ihBu@sK`Gy|@yAc]oAiFyFyIgOuk@m@iHbZmqDnDwBrf@uEdPaE~w@yi@bUmFvKoGzBn@q@pB_BOyS}XgfBunCuWo\ew@ar@qRcKm`@oN{@qAVgIkG{@wLvb@}@lUaGtH_B|GlAdDnI|@\jFhEZ{CbMxBqBdBl@a@vAxCvGiL~B_AhGzBzCrKMjFdC~BpFNfJjCbEdOz@~KbH~B~Iu@dFmEbHNzK`O~H|D|LnMf@l@lDuFlJp@jDdOxClFtKvBj@ItCgCzD_IrEeDc@oGiItQxp@lDpH|Hta@eW|hDh\|oAsFziAz@jMfh@poBtAFv@oEjt@yVrGxMze@gOw@xN`@hVvEtO,2,149.6,False,798.8,,,,
2,Último longão #chimarathon,20004.9,6368,6740,72.0,Run,Run,0.0,1197345137,2017-09-23T09:09:47Z,2017-09-23T06:09:47Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,14,12,1,3,0,False,False,False,False,everyone,False,g1757820,"[-15.793454, -47.898211]","[-15.793163, -47.898627]",3.141,4.1,False,,,False,False,1130.8,1083.2,1303170083.0,1303170083,garmin_push_1993448237,False,5,1,False,6122940,1,a1197345137,btk_BzbjcHwB~CaIlDH~GtCdCbJg@vDnB|C|Fh@bL~BvCjLh@nDbBdD~EXnDzExEcFdMQtJlBhClMvFjDbLzEOtFpB^jBkF~HdAxFhO~CdExIpFXfBmJvCoBVmCwMoN`@gLoAgFaEuCeFW}MdFsGeFLmGvDyHeFeNnCeKm@eG{HiFcEqL}EyE_XeDqBuEx@_Fs@sCyFgDgDlCnCqCpDtBuBmBwCf@qCzEkJ~F@nChCdEbKQdFlCdCrEN`JxBjElPnBxFvGf@tD`ElEmGxT~DfHjCd@xH{EbE}Jm@gFoDyFnCoL]yEwIgGmD{KyE{EwX{DsBcFj@qH{HwEaFlGaI`Dq@bE|D`GdJk@rEhC`CbEVjInBtFdPdBbFfFpIgFpBuFiFmMyE{EgTcBwC_ByAiEh@qHgFmEkCEcDtFmGtBrHoD,2,,,,90.8,,,
2,Corrida ao entardecer,8012.1,2351,2813,99.7,Run,Run,,1729355322,2017-09-21T21:57:28Z,2017-09-21T18:57:28Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,9,0,0,2,0,False,False,False,False,everyone,False,g1757820,"[-15.841462, -48.0201]","[-15.836611, -48.023858]",3.408,10.7,False,,,False,False,1177.7,1111.0,1855829397.0,1855829397,garmin_push_2882274159,False,3,0,False,6122940,1,a1729355322,d`u_Br|adHuBaGwI{@k@pA}DTrAjHsHjD|CrKNhHuIFsHrHJbd@oBvDxC|@{BxC}QuQ\sKnD_DqEkOHmKkCSsKyOhIoBpE{DnK~BrCdExK~AxEjD{AfCrBbGgEj@gKrJ{OIbClIoBgDQ}DnPO~I{HxEqAcB_C,2,,,,85.4,,,
2,Corrida matinal,8013.1,2468,2697,100.0,Run,Run,,1194281476,2017-09-21T09:34:39Z,2017-09-21T06:34:39Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,2,10,1,3,0,False,False,False,False,everyone,False,g1757820,"[-15.836503, -48.024858]","[-15.836496, -48.023808]",3.247,4.6,False,,,False,False,1174.2,1105.0,1300055699.0,1300055699,garmin_push_1989795233,False,1,0,False,6122940,1,a1194281476,dat_BjzbdHgLbJZ`c@uBzDtCd@cCvD{TqUz@sAiBNvDhEe@kFlIo@b@iCqG}KkAuG@kKqGuCoGuJtHiBnEiEdK~BvE~ExP`EiAxE`CzCsBrAlBqAaC_DjBwC_@eAoFeCgH_@uFoF}JeCgFlEqGfAnG`LlGnCAjKlBvA`O^nJqItDw@sBaD,2,,,,90.8,,,
2,Pedalada matinal,26030.9,3280,3280,234.0,Ride,Ride,,1194206712,2017-09-21T08:10:41Z,2017-09-21T05:10:41Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,6,0,3,0,False,False,False,False,everyone,False,b3315084,"[-15.826775, -48.008398]","[-15.826829, -48.008446]",7.936,13.5,False,,,False,False,1106.4,1054.8,1299979442.0,1299979442,garmin_push_1989704278,False,0,0,False,6122940,1,a1194206712,jdr_Bns_dHeQfHh`Cev@~WsLnaBwaBtE[lCxBnMxq@ti@mJmb@fHsESqMqq@_BwC}BIyHnE{zA||Aw\xNdBNbYeMx`BaaBxEMdCbCrMjq@hi@wJic@tH{D]_Ngs@eEeBQnApEt@uCcC{I~D{w@`y@fNrNmLqP_A~A`BMs@iAih@hh@ycClz@,2,141.6,False,464.5,,,,
2,Corrida ao entardecer,11007.6,3826,4506,93.8,Run,Run,,1729355312,2017-09-19T21:51:22Z,2017-09-19T18:51:22Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,0,0,2,0,False,False,False,False,everyone,False,g1757820,"[-15.837028, -48.024621]","[-15.83677, -48.024741]",2.877,4.8,False,,,False,False,1148.4,1116.9,1855829356.0,1855829356,garmin_push_2882274118,False,0,0,False,6122940,1,a1729355312,ldt_B|xbdH{D~@wJ~IwOS\rElDrFaEyFKcFlNN|KwIzDk@uDx@uJ`JsOSx@~GzCxDmDcEaAwGvPKzI{HbE{@{Dt@kKlJsN_@X|EnDrF}DsF]cFnOLdK{IlDe@aDj@}KlJoNYX~EbEdGmDsDsAqHbPCrQaMoIwFuZ_DtNbIhSbD,2,,,,80.2,,,
2,Corrida matinal,7575.7,2393,3398,69.0,Run,Run,,1191129326,2017-09-19T09:34:58Z,2017-09-19T06:34:58Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,8,0,3,0,False,False,False,False,everyone,False,g1757820,"[-15.836593, -48.024836]","[-15.836568, -48.024804]",3.166,4.3,False,,,False,False,1139.2,1110.8,1296858748.0,1296858748,garmin_push_1986138913,False,0,0,False,6122940,1,a1191129326,vat_BfzbdHvAYH}AyHwEuZmD|MpIfUrCwTcCaSyKzQzJ`V|C_Er@cKfJ{Mw@kAzAPx@v@wCpMp@xK{IpDm@iD`@qKjJwMi@qA`ARpASaBdA}@xN`@rPyL_IyF}]}ErQdK|Q|C,2,,,,91.7,,,
2,Pedalada matinal,24366.7,3152,3378,147.0,Ride,Ride,,1191053443,2017-09-19T08:10:02Z,2017-09-19T05:10:02Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,2,8,0,3,0,False,False,False,False,everyone,False,b3315084,"[-15.826689, -48.00845]","[-15.826817, -48.00843]",7.731,13.5,False,,,False,False,1115.8,1064.4,1296781810.0,1296781810,garmin_push_1986046180,False,0,0,False,6122940,1,a1191053443,xcr_Bxs_dHsPdHj`Cqv@|WqLdcBqbBhDCdCrB`Nnr@vA]uBw@tAvAfg@eK_f@hI_C[`BvA~f@eKwe@jIiC]nApAkAsAJhAji@uJyc@|HkDSK`AxAX|f@yJmj@jHfD|@be@qJub@vHgFSZrA~h@_Kqb@vHmFIVjAlSsDiP~BeCeBeMgr@kEaAwIxFcv@lw@xARa@uAog@tg@aeC`{@,2,131.8,False,415.3,,,,
2,Corrida matinal,30009.6,9976,11820,212.0,Run,Run,,1729355351,2017-09-16T08:35:33Z,2017-09-16T05:35:33Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,3,0,0,6,0,False,False,False,False,everyone,False,g1757820,"[-15.837809, -48.018931]","[-15.817978, -47.867053]",3.008,4.9,False,,,False,False,1143.8,1012.0,1855829327.0,1855829327,garmin_push_2882274082,False,2,0,False,6122940,1,a1729355351,hit_BjuadHmL}]JgVjDgM{FaBiDsIqQzDuZtMcu@vTbpA}c@pRmDdQ_KrfA{]~|Ae`BzFmAfF|DiJwg@zJiRtBe]oL}@xAw`@`AuBuYoo@mVr@wpAoKiHaBgD{Es@wHl@_FxOas@uAeShDilAi@oQ}gA}jDsDqEgQqKgq@in@k\cw@xBsFo@VwC_JzAoF}JeIlGeLz@uF{OchB`A@vBbR`LtwAdEl@,2,,,,86.3,,,
2,Último longão #chimarathon,30009.7,9800,11822,125.0,Run,Run,0.0,1186490190,2017-09-16T08:34:57Z,2017-09-16T05:34:57Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,2,9,1,6,0,False,False,False,False,everyone,False,g1757820,"[-15.837778, -48.01888]","[-15.817899, -47.867089]",3.062,4.5,False,,,False,False,1156.2,1014.8,1292141387.0,1292141387,garmin_push_1980493981,False,0,0,False,6122940,1,a1186490190,bit_B~tadHkL_^\yR~C}O}FmBoCsIwUdFeW~Kgu@bUpqAcd@zP_DpNmIxiAq_@t|Aq_BbGyAfFdDiJ}g@xJmQvBc]gMaBnDcc@wY_p@sWj@wqAaLqFyA_DeFAeM~Okt@F{GiAwAUuFpDepAq@{N_hA}jDuDuE}PgKsq@qn@c\kw@~AeCaEiM`CgEwK{IjG_KfA_GsOghBn@W`PxkBnD`@,2,,,,90.2,,,
2,Corrida matinal,11005.5,3512,3717,129.0,Run,Run,,1183351811,2017-09-14T09:36:53Z,2017-09-14T06:36:53Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,1,9,0,3,0,False,False,False,False,everyone,False,g1757820,"[-15.836498, -48.024832]","[-15.837017, -48.024676]",3.134,4.2,False,,,False,False,1175.6,1103.8,1288963749.0,1288963749,garmin_push_1976742000,False,0,0,False,6122940,1,a1183351811,bat_BfzbdHuGlDwCpEXjb@iBzDlC`@sBtDcT{Si@_A|@gAiBTvDvDYeF`DsAzCf@h@yCkHcNg@gQsGkCwGcKvHgB|EoExJbCzFtFjO~C^dAeBrBfCfFoBx@jBw@}BeEnAmEkPqDqFqFwJ}BkE|DeHpAvFvK|G|CE|JhClBpMf@fJ}HdE_AVmA_CaEtAeDcE{BkIg@gG}FgKcCuEdEcHlA`HfLlG`DK|JnBpAjMx@rQaLHgAeCyAHbEnBY,2,,,,90.4,,,
2,Pedalada matinal,27833.2,3638,3704,253.0,Ride,Ride,,1183276519,2017-09-14T08:10:05Z,2017-09-14T05:10:05Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,5,0,4,0,False,False,False,False,everyone,False,b3315084,"[-15.826628, -48.008492]","[-15.826805, -48.008416]",7.651,13.8,False,,,False,False,1113.0,1060.6,1288887490.0,1288887490,garmin_push_1976651424,False,0,0,False,6122940,1,a1183276519,lcr_Bbt_dHeP~Gz`AiZjq@sWjKkBhXyLjg@ge@xt@cx@dFkCjGpB|Llq@vB`@|f@wJkc@lHaFIXv@~AGyCcE}Kao@eEuBiHbEi{Ad}Aw\jOnBMCgAoBv@dBn@jYwMte@_d@vm@mq@fMgJdGpB~Mlr@jSaDsOrBwBk@W~@jAd@xg@}Jmb@fHwESqNwt@iDcAaIpEm}A|~A_jA`b@gl@hQmSym@zQjl@yApCsIhC,2,133.5,False,485.8,,,,
2,Corrida matinal,7007.5,2481,2768,48.0,Run,Run,,1183276194,2017-09-12T09:38:20Z,2017-09-12T06:38:20Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,2,0,5,0,False,False,False,False,everyone,False,g1757820,"[-15.836632, -48.024782]","[-15.836052, -48.024968]",2.824,4.6,False,,,False,False,1140.6,1117.6,1288887186.0,1288887186,garmin_push_1976651078,False,0,0,False,6122940,1,a1183276194,~at_B|ybdHnAW@eB}HgEmZuDzMzIdUjC{Dv@aK~IhKcJrDo@kDh@cKbJfEuEdJ{DcDd@mKhJbKuIlDs@gDd@wJ`JpDgElJ_EcD`@iKhJxJkIvDw@cD\mKfJhEqE`J{DeDh@eK~IfJ_IdEmAyDt@,2,,,,89.8,,,
2,Corrida matinal,4006.5,1653,1764,52.0,Run,Run,,1175244324,2017-09-09T09:03:42Z,2017-09-09T06:03:42Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,11,0,4,0,False,False,False,False,everyone,False,g1757820,"[-15.837943, -48.018988]","[-15.839284, -48.027559]",2.424,5.9,False,,,False,False,1232.6,1179.0,1280740633.0,1280740633,garmin_push_1966838882,False,0,0,False,6122940,1,a1175244324,djt_BtuadHtMhc@XzP{JJoAjMjAdCqBpIiWp^oEfDfBg@dZwd@zA_Kw@_C\cJvEY,2,,,,86.6,,,
2,Corrida matinal,12522.0,4213,4531,103.5,Run,Run,,1729355267,2017-09-07T09:28:48Z,2017-09-07T06:28:48Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,3,0,0,3,0,False,False,False,False,everyone,False,g1757820,"[-15.841764, -48.019653]","[-15.837612, -48.018605]",2.972,4.8,False,,,False,False,1219.8,1138.0,1855829227.0,1855829227,garmin_push_2882273967,False,0,0,False,6122940,1,a1729355267,`bu_BzyadH{@J_FqJ{OhFnNn_@Z|MnB^i@zC}Gj@?tEoArC~@rEqCTm@vFgC~EsWn\{@vBf@hCbLpHxLlThT}IXqBlAZzn@eVjG|Ov`@gQ_a@tQ}FyOon@jVqBISnBgOnGaFd@sJqSqK{GeAsDjY{a@pE}LlCWX}P~HW_BqD{@uMiNwb@,2,,,,84.2,,,
2,Natação matinal,1250.0,1957,2334,0.0,Swim,Swim,,1175244169,2017-09-06T15:34:10Z,2017-09-06T08:34:10Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,República Federativa do Brasil,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.639,1.0,False,,,False,False,,,1280740332.0,1280740332,garmin_push_1966838512,False,0,0,False,6122940,1,a1175244169,,2,,,,22.4,,,
2,Corrida ao entardecer,10003.9,3336,3762,127.9,Run,Run,,1729355251,2017-09-05T22:11:40Z,2017-09-05T19:11:40Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,4,0,0,2,0,False,False,False,False,everyone,False,g1757820,"[-15.83654, -48.024792]","[-15.836415, -48.024772]",2.999,4.9,False,,,False,False,1177.7,1116.5,1855829205.0,1855829205,garmin_push_2882273937,False,1,0,False,6122940,1,a1729355251,jat_B~ybdHkM~JiN}@gAtAtCpIqDlDKnKdPjQlC}C}Cw@bB_EGgc@hC}DnKaGgI{EoZqDpP~IfP`CfBeAgCqBOxD`APaPiBsK{DqEsEpS~@zHtB~GtF_DnA@mEjClAFjAsBp@lBq@KmAmHwDc[}DjLbHxTzDqNrKuN_@y@hAj@fBD}DrNVzQwLaEjAp@?,2,,,,83.4,,,
2,"2k - 3x1,5k - 2k",8754.6,2891,3222,104.0,Run,Run,0.0,1169191137,2017-09-05T09:39:20Z,2017-09-05T06:39:20Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,1,11,0,3,0,False,False,False,False,everyone,False,g1757820,"[-15.83651, -48.02488]","[-15.836363, -48.024859]",3.028,4.4,False,,,False,False,1170.6,1110.4,1274609510.0,1274609510,garmin_push_1959538936,False,0,0,False,6122940,1,a1169191137,dat_BnzbdHuMpJcMm@gBhAvClJcDpCy@hEl@xElL~LjE}GCad@xOsKeIsFoZsDfO`JpS~BPsAmBqAG`EbCwAuHkFg[{D|N|IjQbDvB{AeCiBM~DhCeBeHwEg[cE`L~HrSfEoMtJ_GOfGDnLeJ,2,,,,90.8,,,
2,Pedalada matinal,27680.4,3694,3795,241.0,Ride,Ride,,1169118967,2017-09-05T08:10:29Z,2017-09-05T05:10:29Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,0,9,0,2,0,False,False,False,False,everyone,False,b3315084,"[-15.826745, -48.008332]","[-15.826857, -48.008339]",7.493,14.4,False,,,False,False,1104.0,1050.0,1274535592.0,1274535592,garmin_push_1959449415,False,0,0,False,6122940,1,a1169118967,ddr_Bbs_dH_QpHz_C_v@nWcLzg@ke@lDeGzj@uk@vJ_HnEj@jAfB`M~p@vi@wJoh@lHiNur@aAyBeDKsGrDi|Ab~A{[|MrAd@lYkMpf@yd@lt@{w@bG}CbFr@BsAuDaAsIbFwzAp|Ag\pNjA^~WiLvg@se@du@ux@vDeC|Gj@QsB_Dc@aItEy~At_BcdCbz@,2,123.3,False,455.3,,,,
2,Natação na hora do almoço,1009.4,1965,2460,49.8,Swim,Swim,,1169051946,2017-09-04T15:48:14Z,2017-09-04T12:48:14Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,0,6,0,3,0,False,False,False,False,everyone,False,,"[-15.82043, -47.833126]","[-15.820437, -47.833132]",0.514,0.7,False,,,False,False,1048.7,1001.5,1274468296.0,1274468296,garmin_push_1959362072,False,0,0,False,6122940,1,a1169051946,t|p_B`l}bHKxSrBDi@mR}@u@fBBsBSh@nB[yA,2,,,,30.5,,,
2,Corrida matinal,34026.1,11041,12758,228.2,Run,Run,,1729355293,2017-09-03T09:04:42Z,2017-09-03T06:04:42Z,(GMT-03:00) America/Sao_Paulo,-10800.0,Brasilia,Federal District,Brazil,4,0,0,6,0,False,False,False,False,everyone,False,g1757820,"[-15.838007, -48.018841]","[-15.838691, -47.837736]",3.082,3.9,False,,,False,False,1143.9,1006.7,1855829186.0,1855829186,garmin_push_2882273905,False,0,0,False,6122940,1,a1729355293,pjt_BxtadHq@FmK}\E}SzC{O_F}AcDcJiR`EsY~Lgv@pUbv@eVfY{LlRkDdQmKrfAm]rCaF|^c]`x@a{@bGkArFlDuJeh@fK_SjBw\sLi@jAe]zA_FmMiXQ}ClAmClDyAxr@bEjDsAvAwE}@aFaNsXw{@e~AgHoF`@{CuFgMsBsW_PygAsDuHaU{QwFcJah@axBaGeQsQaUij@mW{F}FkDiJ{@aNrDe[|HkNnOyGxH_@nLrBbw@jm@rRzHlRtAfMmB|JaIzDwLTyH_B_NaUcv@_PwLqg@mIoKyJ{CgI}KqaAeEeKwHsG,2,,,,86.0,,,
